,formula,Eform
4869,KAlSe2,-1.377478732359374
4871,KAlTe2,-0.963640327187501
4884,KAuBr3,-1.103536214449999
4885,KAuBr4,-1.097771732458332
4886,KAuCl3,-1.291860333449999
4887,KAuCl4,-1.318467975374999
4889,KAuI3,-0.8868143234500001
4890,KAuI4,-0.8019475003749991
4891,KAuS,-0.8778747771875001
4892,KAuS5,-0.40721415183035703
4893,KAuSe,-0.8961049631979161
4894,KAuSe2,-0.8170831492343761
4895,KAuSe5,-0.33288938592410605
4896,KBa(AgTe2)2,-0.9445887496562491
4897,KBa(Fe2Se3)2,-0.8818139238593741
4880,KBa2I5,-1.9605943618437491
4881,KBa3Ga5(Se5Cl)2,-1.544385203723213
4882,KBaNbS4,-1.702888030321427
4883,KBaSbSe3,-1.3753873882135421
4872,KBi3S5,-0.6277094283680541
4874,KBiS2,-0.9206185710937511
4876,KBiSe2,-0.906039471734375
4877,KBr,-2.018192221125
4879,KBr3,-1.026503390562499
4901,KCaBr3,-2.269419568450001
4904,KCaCl3,-2.48754682375
4907,KCaI3,-1.7931168794500012
4898,KCd4Ga5S12,-1.00185828703409
4899,KCdCl3,-1.6690854362499992
4908,KCl,-2.175260748125
4910,KCl3,-1.035799976562499
4911,KCoCl3,-1.42709900945
4912,KCoCu3Se4,-0.444975947402777
4913,KCoCuS2,-0.728111932449999
4914,KCr3S5,-1.11463989441667
4915,KCr5S8,-1.087461920517856
4916,KCr5Se8,-0.9103838475714271
4918,KCr5Te8,-0.554792962184522
4919,KCrCl3,-1.681667577249999
4922,KCrS2,-1.1814435205624991
4923,KCrSnS4,-1.052219424607147
4924,KCu(BiS2)2,-0.78785236340625
4925,KCu2BiS3,-0.6907289724642851
4926,KCu2SbS3,-0.6965487631785701
4927,KCu2SbSe3,-0.641877588290178
4928,KCu3NiSe4,-0.430737784069443
4929,KCu3PbSe4,-0.24781990406944301
4930,KCu3S2,-0.6254775112083331
4931,KCu3SnSe4,-0.406619911291665
4932,KCu3Te2,-0.45137284593055504
4933,KCu4S3,-0.5903214574687491
4934,KCu4Se3,-0.534233396785155
4935,KCu7S4,-0.45295058060416604
4937,KCuCl3,-1.29111858725
4939,KCuPdSe5,-0.715435133621094
4940,KCuS,-0.921985167416667
4941,KCuS3,-0.44332230594999805
4942,KCuSe,-0.830537769864582
4943,KCuTe,-0.7233970996388901
4955,KFe2S3,-0.9243445374583331
4956,KFe2Se3,-0.7320071307135411
4957,KFeBr3,-1.27076816645
4958,KFeBr4,-1.316606997041666
4959,KFeCl3,-1.57457812995
4960,KFeCl4,-1.6327446499583331
4961,KFeCuS2,-0.747083136449999
4962,KFeCuSe2,-0.667712038387499
4963,KFeI3,-0.736542883949999
4944,KFeS2,-0.9958706005625001
4945,KFeSe2,-0.8848990917343731
4946,KFeSeS,-0.9354632417734381
4948,KGa2Cl7,-1.757877656299999
4949,KGaBr4,-1.5699616274583321
4950,KGaCl4,-1.890634362041667
4951,KGaI4,-1.128624944541663
4952,KGaS2,-1.292719006499997
4954,KGaTe2,-0.903429579520833
4964,KHfCu3Se4,-0.855402977402776
4965,KHfCuS3,-1.5218820332916652
4966,KHg5Br11,-0.9528936020441191
4967,KHg5Cl11,-0.8700935275735271
4968,KHgI3,-0.991852945450001
4969,KHgSbS3,-0.770323153291666
4972,KI,-1.669989291124999
4975,KICl2,-1.377944160249999
4976,KICl4,-1.21680677370833
4977,KIn(MoSe)6,-0.740689631284226
4978,KIn(TeMo)6,-0.354201495279762
4979,KIn5S8,-0.931459195755953
4981,KIn7S8,-0.8538009975364571
4983,KInBr3,-1.519488171283333
4984,KInBr4,-1.534349229402777
4985,KInCl3,-1.722800692783332
4986,KInI3,-1.049556661783333
4987,KInI4,-1.064428854541666
4988,KInS2,-1.1829044206666661
4990,KInSe2,-1.13291374277604
4991,KInSnSe4,-0.9416479674345231
4992,KInTe2,-0.9014764568124971
4993,KLiICl,-1.745455633895833
4994,KLiMnS2,-1.230994826702873
4996,KLiS,-1.381854906027777
4997,KLiSe,-1.363654572642361
4998,KLiTe,-1.209200204083333
4999,KLiZnS2,-1.320778135116665
5005,KMgAg2SbS4,-0.7881252050648131
5008,KMgCl3,-2.25049811795
5000,KMnBr3,-1.507498234536207
5001,KMnCl,-0.31274814306034504
5003,KMnCl3,-1.852932281646552
5004,KMnCu3Se4,-0.561436839395113
5009,KMnSe2,-0.919266482467133
5010,KMnTe2,-0.767466640808187
5011,KMo3Br7,-1.223698784863636
5012,KMo6S7,-0.519576061852678
5016,KNa4Cl5,-2.051654470625
5017,KNaCl2,-2.087182634687499
5018,KNaICl,-1.8104208984073271
5019,KNaS,-1.285839426354165
5021,KNaSe,-1.240609514491021
5022,KNaTe,-1.213264275416667
5024,KNb(AgSe2)2,-0.894238618744791
5025,KNb(CuS2)2,-1.082700341531248
5026,KNb(CuSe2)2,-0.9648636458281241
5027,KNb2Cl11,-1.82975877337499
5028,KNb2Se,1.153555780101562
5029,KNb3VCl11,-1.721430779203125
5035,KNbCl6,-1.89249050215625
5036,KNbS2,-1.4087580168124991
5037,KNbSe2,-1.214662654234374
5023,KNiCl3,-1.469011672916667
5038,KPb2Br5,-1.47434131903125
5039,KPb2Cl5,-1.54429492921875
5041,KPbI3,-1.206837611949997
5042,KPt2S3,-0.802294120364583
5043,KPt2Se3,-0.8762813707135411
5044,KRb(Fe2S3)2,-0.9283815874791661
5045,KRb2AlBr6,-1.802056757225
5046,KRb2AlCl6,-2.160005042224999
5047,KRb2AlI6,-1.314958142224999
5048,KRb2AuBr6,-1.334208712225
5049,KRb2AuCl6,-1.561162481225
5050,KRb2GaBr6,-1.657864739974999
5051,KRb2GaCl6,-1.9732660529750001
5052,KRb2GaI6,-1.212657048975
5053,KRb2InBr6,-1.696922905891666
5054,KRb2InCl6,-1.9947973678916662
5055,KRb2InI6,-1.2650520168916661
5056,KRb2ScBr6,-2.068770993725
5057,KRb2ScCl6,-2.409211286725
5058,KRb2ScI6,-1.586508878724999
5059,KRb3CdCl6,-2.067713574522727
5060,KRb5Zn4Sn5S17,-1.075971276789054
5062,KRbCl2,-2.2433230486875
5063,KRbS,-1.176483886583332
5064,KRe3Os3(Se4Cl3)2,-0.9957400468333331
5069,KS,-1.099480114947915
5070,KS3,-0.618411601796874
5085,KSb5S8,-0.460628250446427
5086,KSbCl6,-1.173443901718748
5087,KSbS2,-0.8528676698437501
5089,KSbSe2,-0.931563573609373
5092,KSe,-1.167954419796875
5095,KSe3,-0.795693132320312
5071,KSn2Br5,-1.364866687156252
5072,KSn2Cl5,-1.635379236531252
5073,KSn2I5,-0.961932024656249
5074,KSnAuS3,-0.8508673041249981
5075,KSnAuSe3,-0.821640634046874
5076,KSnBr3,-1.4990104179499981
5077,KSnI3,-1.124100621950002
5078,KSnS2,-0.9444236943124991
5080,KSnS4,-0.9000278957916661
5081,KSnSe2,-0.9108873354843741
5082,KSr2Br5,-2.383279981531249
5083,KSr2Cl5,-2.61741081765625
5084,KSr2I5,-1.878176295593748
5096,KSrI3,-1.847555648450002
5097,KTa(AgSe2)2,-0.9020147852864571
5098,KTa(CuSe2)2,-0.968526246744791
5099,KTaCl6,-1.980946901197917
5100,KTaS5,-1.165397501369046
5101,KTaTe3,-0.8192553546166661
5102,KTcCl3,-1.359139228249999
5104,KTe,-1.013552613124998
5105,KTe3,-0.43742473062500004
5106,KTeAu,-0.7731471412499971
5107,KTi4Cl11,-2.032570901598959
5108,KTi5Se8,-1.4793066616190451
5109,KTiBr3,-1.66449982645
5111,KTiCl3,-2.008211452116666
5112,KTiCu3Se4,-0.8573680999953701
5113,KTiI3,-1.1980045521166671
5114,KTiS2,-1.5784256213958332
5124,KV(CuS2)2,-1.068431111531248
5125,KV(CuSe2)2,-0.929177158953124
5126,KV5S8,-1.2841587169464281
5127,KV5Se8,-1.048844453999999
5128,KVCl3,-1.83589193925
5129,KVCu3Se4,-0.678193346291667
5116,KW3Br7,-1.065319400545453
5117,KWCl6,-1.29079119484375
5118,KY(NbCl3)6,-1.9044903491249991
5119,KY2Cl7,-2.496989918624999
5120,KY2CuS4,-1.897284443406249
5121,KYS2,-2.173502057343748
5122,KYTe2,-1.602569402645834
5123,KZnCuTe2,-0.6795196061166661
5130,KZr6MnCl14,-2.045140536371866
5131,KZrCu3Se4,-0.8474681140694441
5132,KZrCuS3,-1.507553859125
5133,KZrCuSe3,-1.343207952380207
5134,KZrS2,-1.739137890562498
5135,Li(CoS2)2,-0.8236062083333321
5145,Li(CrS2)2,-1.093155952619045
5149,Li(FeS2)2,-0.8052452404761901
5150,Li(MnS2)2,-1.025274859170766
5153,Li(Mo3S4)2,-1.030770542222222
5154,Li(Mo3Se4)2,-0.67850088780159
5155,Li(MoSe)3,-0.6961794738159021
5157,Li(NiS)2,-0.8251772336666661
5158,Li(NiS2)2,-0.7403222654761901
5160,Li(TaS2)2,-1.472554132571427
5162,Li(TiS2)2,-1.678548019999992
5163,Li(TiS2)3,-1.642631889833332
5164,Li(TiSe2)3,-1.441304909739584
5165,Li(TiTe2)2,-1.018029940952378
5166,Li(TiTe2)5,-0.9992984972916661
5168,Li(VS2)2,-1.219593239047618
5170,Li(ZrS2)2,-1.828990393333331
5171,Li10Cu4S9,-1.043881985036231
5172,Li10Fe4S9,-1.093942906123188
5173,Li10Mg7Cl24,-2.188582393373984
5174,Li14Co2S9,-1.3066839485666661
5175,Li14Fe2S9,-1.3167674537666652
5178,Li14Mn2S9,-1.3937451576011481
5176,Li2(TaS2)3,-1.524350781242421
5177,Li2(VS2)3,-1.248875063787878
5179,Li2BeCl4,-2.000071682380952
5180,Li2BiS2,-1.030631476333333
5183,Li2BiS3,-0.981744473194443
5184,Li2CdCl4,-1.702749519761905
5185,Li2CdSnS4,-1.103938108333332
5188,Li2CoCl4,-1.470981735714282
5190,Li2CrCl4,-1.663449338999996
5203,Li2CrS3,-1.177375005694443
5205,Li2CrS4,-1.048362303809522
5206,Li2Cu2S3,-0.817834084166666
5193,Li2Cu4S3,-0.6716761982407401
5199,Li2CuS2,-0.992759736333332
5202,Li2CuSbCl6,-1.000031961083333
5216,Li2Fe2S3,-0.8975792820238081
5208,Li2Fe3S4,-0.7460628318518501
5209,Li2FeBr4,-1.36176947095238
5211,Li2FeCl4,-1.682466592380952
5223,Li2FeS2,-1.089106984333333
5226,Li2FeSnS4,-0.999555537708332
5234,Li2IBr,-1.618071629166667
5227,Li2InCuCl6,-1.340914784333332
5228,Li2Mg3Cl8,-2.032299349102563
5230,Li2MgBr4,-1.828931627380951
5233,Li2MgCl4,-2.181143846666666
5236,Li2MnBr4,-1.535282463513957
5240,Li2MnCl4,-1.840411679688013
5243,Li2MnSnS4,-1.095255814324711
5241,Li2Mo15Se19,-0.6222686729509701
5242,Li2Mo3S4,-1.144519545740736
5245,Li2NbS3,-1.3996775540277762
5248,Li2Ni2S3,-0.905141222738094
5256,Li2S,-1.503453288055556
5260,Li2SbS2,-1.032703557083332
5261,Li2ScCuCl6,-1.5749229983333302
5262,Li2Se,-1.451676987465277
5249,Li2SnS3,-1.132332549027777
5250,Li2SnSe3,-1.06635561561632
5251,Li2Te,-1.178086924444443
5252,Li2TeS3,-0.9295077809722211
5253,Li2TeSe3,-0.8682615092274291
5254,Li2Ti2S5,-1.514511436759258
5263,Li2V2S5,-1.217849719907407
5264,Li2VCl4,-1.8482001111904751
5265,Li2VCrS4,-1.287338302083332
5266,Li2VFeS4,-1.139046938333332
5267,Li2WS4,-1.140345156666665
5270,Li2ZnBr4,-1.5751778163095231
5271,Li2ZnCl4,-1.714316919047619
5273,Li2ZnI4,-1.159487545238094
5274,Li2ZnSnS4,-1.149664108333332
5275,Li2Zr6MnCl15,-2.012156412691572
5286,Li3(CoS2)4,-0.8870954026666661
5287,Li3(CrS2)4,-1.147732210666666
5288,Li3(Fe2S3)2,-0.8328650226923071
5290,Li3(FeS2)2,-0.9817561722222211
5292,Li3(Mo3S4)2,-1.108653607941176
5293,Li3(Nb2Cl5)8,-1.466139370439888
5294,Li3(VS2)4,-1.295138068666666
5285,Li3AuS2,-1.206511225833334
5280,Li3BiS3,-1.182777544642856
5283,Li3BiS4,-1.016831059374999
5304,Li3CrS4,-1.172064837499999
5296,Li3CuS2,-1.210664334166665
5303,Li3CuS3,-1.044239608571427
5306,Li3FeS3,-1.131273414285714
5310,Li3InBr6,-1.577610450166668
5312,Li3InCl6,-1.872351807666666
5313,Li3Mo15Se19,-0.6800020533988761
5315,Li3NbS4,-1.396420788125
5335,Li3Sb11S18,-0.685180447343749
5336,Li3Sb17S27,-0.632199356648934
5337,Li3SbCl6,-1.2996153805000001
5320,Li3SbS3,-1.171406391071427
5327,Li3SbS4,-1.099593228749999
5333,Li3ScCl6,-2.151199921999999
5334,Li3Te,-0.814818062916666
5338,Li3TiS3,-1.519040516547618
5339,Li3VS3,-1.347091729642857
5341,Li3VS4,-1.36022377375
5345,Li3YBr6,-1.9980355730000001
5346,Li4AuS4,-0.787456992037036
5347,Li4Bi2S7,-0.9299614942948711
5348,Li4CrS4,-1.261477365370369
5349,Li4FeS3,-1.145328004479166
5350,Li4Mg3Cl10,-2.053647628186275
5351,Li4Mn3Cl10,-1.787730101918529
5352,Li4MnSn2Se7,-1.019852443762186
5353,Li4Re6S11,-1.018776120634919
5355,Li4SbS4,-1.121455008703703
5356,Li4SnS4,-1.274180585092592
5357,Li4SnSe4,-1.183050614189813
5358,Li4Ti5S12,-1.519012468809523
5360,Li4TiS4,-1.547203050462962
5364,Li4VS4,-1.360571907037036
5365,Li5(NbS2)7,-1.540310979294871
5366,Li5BiS4,-1.2515234546666671
5371,Li5CrCl8,-1.8570389130952392
5372,Li5CrS4,-1.304836018666667
5374,Li5FeS4,-1.2668583406666651
5378,Li5Mo15S19,-1.03583000190171
5388,Li5SbS3I2,-1.271056237424242
5389,Li5SbS4,-1.219773292666666
5406,Li5V5Cl16,-1.757228955384608
5402,Li6CoCl8,-1.778330867000001
5403,Li6CrS4,-1.298901714545454
5404,Li6CuS4,-1.2395102477272721
5396,Li6FeCl8,-1.903313034666666
5398,Li6FeS4,-1.282259547727272
5400,Li6MgBr8,-1.819567325
5401,Li6MgCl8,-2.037652429833333
5407,Li6MnS4,-1.37908535026646
5409,Li6NiCl8,-1.8174967759999991
5410,Li6Sb2S7,-1.080111171499999
5413,Li6SbS2,-1.150749110555555
5408,Li6VCl8,-1.9455690673333341
5415,Li7(Cu6S5)2,-0.734440714425286
5416,Li7(Ga3Te5)8,-0.658162887887323
5417,Li7(Mo3S4)4,-1.128913773238094
5418,Li7(Mo3Se4)4,-0.875019070333334
5424,Li7NbS6,-1.37640203095238
5438,Li7Y7Zr9S32,-1.9697014529696961
5439,Li7Y7ZrS16,-2.058399806236559
5440,Li8BiS6,-1.251108146777777
5442,Li8CrS6,-1.352348528444444
5437,Li8FeS6,-1.267781715777777
5426,Li8Nb2S9,-1.3705181527192971
5427,Li8NbS6,-1.402430659444444
5430,Li8Sb7S19,-0.804739591740195
5431,Li8SbS6,-1.258697024777777
5433,Li8Ti16CuS32,-1.617072042631578
5434,Li8TiS6,-1.526205142666666
5443,Li9(NbS2)14,-1.529307293921569
5445,LiAgSe,-0.6178952589930561
5446,LiAgTe,-0.560684517222221
5447,LiAlCl4,-1.8320611681944432
5448,LiAlS2,-1.530981073958333
5449,LiAlSe2,-1.276307118072917
5450,LiAlTe2,-0.925174646666666
5451,LiAuI4,-0.6960096280555541
5452,LiAuS,-0.8895950427777771
5453,LiBiS2,-0.9862570745833321
5456,LiBiTe2,-0.651331806666666
5458,LiBr,-1.8358945341666661
5459,LiCl,-2.021952504583333
5462,LiCoS2,-1.002025808333333
5467,LiCr4GaS8,-1.093763872202379
5468,LiCr4InS8,-1.072808712857142
5485,LiCrS2,-1.252680724583332
5470,LiCuS,-0.9045849086111101
5483,LiCuS2,-0.771961742083332
5486,LiFe3(SnS4)2,-0.730193594523808
5487,LiFeBr4,-1.205589704722222
5488,LiFeCl4,-1.5214270234722211
5489,LiFeCuS2,-0.732636191666665
5502,LiFeS2,-0.9606142245833321
5490,LiGa3Te5,-0.686704689629629
5491,LiGaBr3,-1.419440549666665
5492,LiGaBr4,-1.455603496805555
5493,LiGaCl3,-1.5089667385833332
5494,LiGaCl4,-1.530478074027777
5495,LiGaI3,-1.006771274666666
5496,LiGaI4,-1.005210975972221
5497,LiGaS2,-1.2768754327083331
5498,LiGaSe2,-1.063571209322917
5499,LiGaTe2,-0.839710808541665
5511,LiHfS2,-1.7204861020833322
5512,LiHfSe2,-1.482287628697918
5515,LiI,-1.422324364166667
5516,LiIn(MoSe)6,-0.5555203902784901
5517,LiIn(TeMo)6,-0.25372573142857
5518,LiIn2CuSe4,-0.8024477978645821
5519,LiIn2CuTe4,-0.6531144491666661
5503,LiInI4,-0.9999549629166661
5504,LiInS2,-1.182571911874999
5507,LiInSe2,-1.056964433697915
5510,LiInTe2,-0.8370955545833321
5521,LiMg2Cl3,-1.380762511157407
5520,LiMgCl3,-2.045754383833334
5522,LiMn9Se10,-0.9787022173818231
5528,LiMnSe2,-0.947967402193375
5529,LiMnTe2,-0.5194760886494251
5523,LiMo6(Se3S)2,-0.8781003954930541
5524,LiMo6(SeS3)2,-0.9684128702013881
5525,LiMo6Cl13,-1.172586829208334
5527,LiMoS2,-1.232732893958333
5530,LiNb3Cl8,-1.5215963690972232
5531,LiNb3InCl9,-1.678005423571428
5533,LiNb6Cl19,-1.507739980737179
5534,LiNbS2,-1.554447740833334
5535,LiNbSe2,-1.236610022447918
5536,LiNi9S10,-0.6004389734166651
5538,LiNiS2,-0.872169345833332
5541,LiS,-0.9732557729166661
5548,LiSbS,-0.9534255986111101
5549,LiSbS2,-0.9214341608333341
5554,LiSbSe2,-0.7143406736979171
5555,LiSbTe2,-0.609096166666665
5556,LiScI3,-1.347733139666667
5557,LiScS2,-2.020776623333332
5565,LiSnCl3,-1.687654304666665
5566,LiSnS2,-0.9605306033333331
5558,LiTaS2,-1.5230934176666682
5559,LiTaSe2,-1.05962755759792
5561,LiTe3,-0.697007518749999
5563,LiTePd2,-0.5221784099999971
5569,LiTiCl3,-1.71986086695833
5572,LiTiS2,-1.677127175416665
5573,LiTiSe2,-1.460510835338531
5574,LiTiTe2,-1.036054479999999
5575,LiVS2,-1.335750084583332
5577,LiVS3,-1.141285493166665
5578,LiVSe2,-1.086374398385418
5579,LiWCl6,-1.215303860520833
5582,LiYS2,-2.088289402083332
5586,LiYSe2,-1.968470493697916
5580,LiZrS2,-1.743528109583339
5581,LiZrSe2,-1.566557159947917
5588,Mg(AlCl4)2,-2.060351162727271
5591,Mg(AlS2)2,-1.473232059285711
5592,Mg(AlSe2)2,-1.221501893482143
5595,Mg(CoS2)2,-0.9070108242857141
5597,Mg(CoS2)4,-0.735739035769229
5602,Mg(Cr2S5)2,-0.7010382833333321
5604,Mg(CrS2)2,-1.200620108571424
5610,Mg(CrS2)4,-1.038320826538461
5619,Mg(CrSe2)2,-0.999322006339286
5620,Mg(CuS)2,-0.7279118759999991
5621,Mg(CuS)6,-0.5470405353846141
5624,Mg(CuS2)2,-0.6379055007142851
5626,Mg(Fe2S3)2,-0.686759400909089
5628,Mg(FeS2)2,-0.844958678571428
5629,Mg(FeS2)4,-0.750755198076921
5632,Mg(GaS2)2,-1.181832509047618
5639,Mg(InS2)2,-1.100294376547618
5641,Mg(InSe2)2,-1.002653055029763
5648,Mg(InTe2)2,-0.7187970564285721
5650,Mg(Mn2S3)2,-0.91359455106583
5653,Mg(MnS2)2,-1.028878173694581
5658,Mg(MnS2)4,-0.9931260735941511
5660,Mg(Mo3S4)2,-1.029525968999999
5663,Mg(Mo3Se4)2,-0.8331080485833331
5666,Mg(MoS2)2,-0.9885255192857131
5671,Mg(NbS3)4,-1.11669008852941
5674,Mg(NiS2)2,-0.7621318014285701
5678,Mg(NiS2)4,-0.6729924703846141
5687,Mg(ScS2)2,-2.064758899999999
5688,Mg(ScSe2)2,-1.838981400624999
5697,Mg(TiS2)2,-1.616406377380952
5708,Mg(TiS2)3,-1.580862451999999
5710,Mg(TiS2)4,-1.654897716794871
5712,Mg(TiS2)8,-1.619739917266666
5714,Mg(TiS3)2,-1.303837832962962
5715,Mg(VS2)2,-1.26777901642857
5723,Mg(VS2)4,-1.265253013461538
5727,Mg(WS2)2,-0.672138952142856
5744,Mg2Al2Se5,-1.303387147968749
5745,Mg2Al3CrS8,-1.390943683571427
5746,Mg2Al3MoS8,-1.321667652857142
5747,Mg2Al3VS8,-1.399433079999999
5748,Mg2Al3WS8,-1.265116464285713
5749,Mg2AlCr3S8,-1.253732995714285
5750,Mg2AlMo3S8,-1.015356554999999
5751,Mg2AlV3S8,-1.308539979285712
5752,Mg2AlW3S8,-1.077598908571427
5753,Mg2Co3MoS8,-0.8686375057142841
5754,Mg2Co3WS8,-0.8339827992857131
5755,Mg2CoMo3S8,-0.849641784285713
5756,Mg2CoW3S8,-0.9450622585714271
5757,Mg2Cr3CoS8,-1.086339774999999
5758,Mg2Cr3FeS8,-1.096635153571428
5759,Mg2Cr3GaS8,-1.168751420535713
5760,Mg2Cr3InS8,-1.151871837619046
5761,Mg2Cr3MoS8,-1.103643943571428
5762,Mg2Cr3NiS8,-1.083389227142857
5763,Mg2Cr3WS8,-1.062539698571427
5764,Mg2CrCo3S8,-0.957362109999999
5765,Mg2CrFe3S8,-0.9213652821428561
5766,Mg2CrGa3S8,-1.100391536607141
5767,Mg2CrIn3S8,-1.094244620714285
5768,Mg2CrMo3S8,-0.943926422142855
5769,Mg2CrNi3S8,-0.8670757514285701
5770,Mg2CrW3S8,-0.9986530007142851
5771,Mg2Fe3MoS8,-0.8407727721428561
5772,Mg2Fe3WS8,-0.7835887907142841
5773,Mg2FeMo3S8,-0.847253754285714
5774,Mg2FeW3S8,-0.9581566535714271
5775,Mg2Ga2S5,-1.283215564722221
5776,Mg2Ga3MoS8,-1.036451755178571
5777,Mg2Ga3WS8,-0.990714622321427
5778,Mg2GaMo3S8,-0.9308213469642851
5779,Mg2GaW3S8,-1.010583275535713
5780,Mg2In3MoS8,-1.0362119278571411
5781,Mg2In3WS8,-0.9764076735714271
5782,Mg2InMo3S8,-0.9196146433333321
5783,Mg2InW3S8,-0.9805161483333321
5784,Mg2Mn3AlS8,-1.13510726098522
5785,Mg2Mn3CoS8,-0.976204668128078
5786,Mg2Mn3CrS8,-1.068486020270935
5787,Mg2Mn3FeS8,-0.984263305985221
5788,Mg2Mn3GaS8,-1.037724077949507
5789,Mg2Mn3InS8,-1.027326385747125
5790,Mg2Mn3MoS8,-1.002092048128078
5791,Mg2Mn3NiS8,-0.972922478842364
5792,Mg2Mn3VS8,-1.096140984556649
5793,Mg2Mn3WS8,-0.9738507388423641
5794,Mg2MnAl3S8,-1.350297870566501
5795,Mg2MnCo3S8,-0.9272236341379301
5796,Mg2MnCr3S8,-1.140770620566501
5797,Mg2MnFe3S8,-0.8921969012807861
5798,Mg2MnGa3S8,-1.05195531788793
5799,Mg2MnIn3S8,-1.053152961280787
5800,Mg2MnMo3S8,-0.913056656280788
5801,Mg2MnNi3S8,-0.8053550784236441
5802,Mg2MnV3S8,-1.218428439852217
5803,Mg2MnW3S8,-1.004911716995073
5804,Mg2Mo3WS8,-0.8514654542857131
5805,Mg2MoW3S8,-0.9817706607142841
5806,Mg2Ni3MoS8,-0.792780202857142
5807,Mg2Ni3WS8,-0.7855299835714271
5808,Mg2NiMo3S8,-0.8399891935714281
5809,Mg2NiW3S8,-0.7848589671428551
5810,Mg2OsS6,-0.254711397222221
5811,Mg2Sc3CrS8,-1.8214858382142851
5812,Mg2Sc3MnS8,-1.788387863780787
5813,Mg2Sc3MoS8,-1.76690564392857
5814,Mg2Sc3TiS8,-1.939542835595237
5815,Mg2Sc3VS8,-1.8486452353571412
5816,Mg2Sc3WS8,-1.711441091785714
5817,Mg2ScCr3S8,-1.381679257499999
5818,Mg2ScMn3S8,-1.271565178485221
5819,Mg2ScMo3S8,-1.1657948903571431
5820,Mg2ScTi3S8,-1.71382382392857
5821,Mg2ScV3S8,-1.4525084439285711
5822,Mg2ScW3S8,-1.19136680892857
5823,Mg2SeS,-1.549807114960938
5824,Mg2SnS4,-1.242619582142854
5825,Mg2SnSe4,-1.112032362410714
5826,Mg2TeS,-1.292652863541666
5827,Mg2TeSe,-1.245655967252604
5828,Mg2Ti3AlS8,-1.5580615785714271
5829,Mg2Ti3CoS8,-1.416632600714286
5830,Mg2Ti3CrS8,-1.497941797142857
5831,Mg2Ti3FeS8,-1.402157904999998
5832,Mg2Ti3GaS8,-1.481099493392857
5833,Mg2Ti3InS8,-1.464752393333332
5834,Mg2Ti3MnS8,-1.487640766995074
5835,Mg2Ti3MoS8,-1.425723945714285
5836,Mg2Ti3NiS8,-1.406042559285713
5837,Mg2Ti3VS8,-1.5359405149999992
5838,Mg2Ti3WS8,-1.377949943571428
5839,Mg2TiAl3S8,-1.47241379095238
5840,Mg2TiCo3S8,-1.044516058809523
5841,Mg2TiCr3S8,-1.276237191666665
5842,Mg2TiFe3S8,-1.029110760952379
5843,Mg2TiGa3S8,-1.239906058273808
5845,Mg2TiIn3S8,-1.190836301666665
5846,Mg2TiMn3S8,-1.187154629794745
5847,Mg2TiMo3S8,-1.063660168095237
5848,Mg2TiNi3S8,-0.9692350438095231
5849,Mg2TiV3S8,-1.3600481016666661
5850,Mg2TiW3S8,-0.9244023352380941
5851,Mg2V3CoS8,-1.159384608571427
5852,Mg2V3CrS8,-1.241586327857143
5853,Mg2V3FeS8,-1.1477259257142851
5854,Mg2V3GaS8,-1.215726003392857
5855,Mg2V3InS8,-1.199761586904761
5856,Mg2V3MoS8,-1.170494603571427
5857,Mg2V3NiS8,-1.139254280714285
5858,Mg2V3WS8,-1.1402584571428571
5859,Mg2VCo3S8,-0.96719463
5860,Mg2VCr3S8,-1.197880404999999
5861,Mg2VFe3S8,-0.9284959121428561
5862,Mg2VGa3S8,-1.104815104464284
5863,Mg2VIn3S8,-1.106961924999998
5864,Mg2VMo3S8,-0.961731714285713
5865,Mg2VNi3S8,-0.885202930714284
5866,Mg2VW3S8,-1.030002032142856
5867,Mg3(Mo3Se4)4,-0.8589739787903231
5869,Mg3Br,-0.235096487499999
5870,Mg3Cu(SnS4)2,-1.02516270892857
5871,Mg3MnTe4,-0.8769617899497111
5873,Mg3Te,-0.239216677916666
5872,Mg4Se3S,-1.5005306355664052
5874,Mg4Te3S,-1.1850098446875
5875,Mg4Te3Se,-1.157787680292967
5876,Mg5(AlSe4)2,-1.075084721083333
5878,Mg5Te,-0.13286517861111002
5879,Mg9(In13S24)2,-1.022859815040159
5880,MgAlCrS4,-1.323263207142856
5881,MgAlCu3Se4,-0.6455576093749991
5882,MgAlMoS4,-1.173355821428571
5883,MgAlVS4,-1.353581971428571
5884,MgAlWS4,-1.149757968571428
5885,MgBr2,-1.853706801666665
5887,MgCdS2,-1.166759557499999
5888,MgCdTe,-0.30026274888888704
5889,MgCdTe2,-0.8585569295833301
5892,MgCl2,-2.255449848333333
5899,MgCo2(NiS2)4,-0.669613354333333
5901,MgCo2(SbS)2,-0.5069769699999991
5902,MgCo2S5,-0.746758154062499
5904,MgCo4(NiS4)2,-0.7025655123333321
5906,MgCo4(SbS)4,-0.34477515038461504
5907,MgCoCu2SnS4,-0.5249903166666661
5909,MgCoCu3Se4,-0.48002798381944306
5910,MgCoMoS4,-0.8382241757142841
5911,MgCoS2,-0.811844725
5912,MgCoWS4,-0.8009668199999981
5913,MgCr2S5,-0.863228492812499
5915,MgCr4(CuS4)2,-0.941036904999999
5917,MgCrCoS4,-1.025142353571428
5918,MgCrCu3Se4,-0.563302297152777
5919,MgCrFeS4,-1.005409979999999
5920,MgCrGaS4,-1.125929345357142
5921,MgCrInS4,-1.11681747095238
