,formula,Eform
65082,Na1S3V1Zn1,-1.029111077981953
39607,Na1S3V1Zr1,-1.3861501579819524
66392,Na1S3V2,-1.109830925481953
18458,Na1S3Y1Zn1,-1.58563891881529
23522,Na1S3Zn1Zr1,-1.26689409214862
50792,Na1S4Sn1Ta2,-1.1403396754695354
96511,Na1S4Ti2,-1.5631250063539437
92937,Na1S4Y3,-2.0852731764881343
92881,Na1S4Zr2,-1.7261931167007245
51498,Na1S5,0.07764805651359492
87958,Na1S5Sb3,-0.6001832001020477
88049,Na1S5Sc3,-1.928859963990937
71932,Na1S5Ta3,-0.8696961289909374
71838,Na1S5Ti3,-1.3457795302530249
71919,Na1S5V3,-0.9283326267687144
72102,Na1S5W3,-0.3661257412131589
88024,Na1S5Y3,-2.0822659301020474
93196,Na1S5Y4,-2.0985875760918433
71846,Na1S5Zr3,-1.3583337223242695
96606,Na1S6Sb1,-0.5051303328039736
32469,Na1S6Sr2Ta1,-1.24731406949318
93917,Na1S6Ta1,-0.8739287812414736
94901,Na1S6Ta3,-1.3660205679931798
93201,Na1S6Ti3,-1.548463655629058
84374,Na1S6V3,-1.0541085154931793
84364,Na1S6Zr3,-1.68960590749318
95374,Na1S7,-0.40137756236814326
88972,Na1S8Sb5,-0.534379866997036
89246,Na1S8Sc5,-1.9492154327113214
93536,Na1S8Ti4,-1.5317662113925807
89248,Na1S8Y5,-2.1082324827113217
93508,Na1S8Zr4,-1.7302858502275773
88388,Na1S9Sb6,-0.4825983179357416
88412,Na1S9Sc6,-1.9633620779357406
88415,Na1S9Y6,-2.113014972310742
33168,Na1Sb1Se2,-0.683772598962912
100454,Na1Sb1Se3Sn1,-0.6076040087838083
97102,Na1Sb1Se3Sr1,-1.0986918243086077
23700,Na1Sb1Se3Y1,-0.873373257641941
103588,Na1Sb1Se3Zn1,-0.5960144876419413
104234,Na1Sb1Sn1Te3,-0.43511716378380666
99050,Na1Sb1Sr1Te3,-0.8520950026419397
41471,Na1Sb1Te1,-0.4253163555616594
12612,Na1Sb1Te1W1,0.376085390203755
15218,Na1Sb1Te2,-0.489396938129577
23854,Na1Sb1Te3Y1,-0.664936731808607
103608,Na1Sb1Te3Zn1,-0.3900320543086065
62343,Na1Sb2Se4,-0.45045296083594977
6430,Na1Sb2Te1,0.106225283953755
88039,Na1Sb3Se5,-0.4422179706501825
88040,Na1Sb3Te5,-0.2589423230575885
89297,Na1Sb5Se8,-0.3779608825608324
89296,Na1Sb5Te8,-0.1997202344655921
88582,Na1Sb6Se9,-0.3388745638032282
88581,Na1Sb6Te9,-0.17322773130322622
44085,Na1Sc1Se1Te1,-1.4056757122962447
23008,Na1Sc1Se2,-1.61954948896291
104207,Na1Sc1Se3Sn1,-1.208923335450475
97113,Na1Sc1Se3Sr1,-1.6810147726419409
64437,Na1Sc1Se3V1,-1.140669866808608
67232,Na1Sc1Se3Zn1,-1.2552702418086081
104221,Na1Sc1Sn1Te3,-0.8995101337838065
102175,Na1Sc1Sr1Te3,-1.305738684308606
20467,Na1Sc1Te1,-0.412255589728325
30127,Na1Sc1Te2,-1.22169375562958
65283,Na1Sc1Te3V1,-0.7726067859752727
18461,Na1Sc1Te3Zn1,-0.921250404308606
16638,Na1Sc2Se4,-1.39114440440738
3438,Na1Sc2Te1,-0.160071583546245
88221,Na1Sc3Se5,-1.5879193062057386
88245,Na1Sc3Te5,-1.1425787447242557
89424,Na1Sc5Se8,-1.5972186461322602
89423,Na1Sc5Te8,-1.1392474673227346
88795,Na1Sc6Se9,-1.6038323425532282
88831,Na1Sc6Te9,-1.1411659925532263
587,Na1Se1,-0.888687030425824
94882,Na1Se10Sn9,-0.5414022921256226
94684,Na1Se12V6,-0.7646606853079814
44139,Na1Se1Te1Y1,-1.5410198722962445
9317,Na1Se2,-0.613512027367216
91558,Na1Se27,-0.011400724673273592
31142,Na1Se2Ta1,-0.967333078962913
75069,Na1Se2Te1,-0.5081530047962448
53519,Na1Se2Ti1,-1.2088208411594779
294,Na1Se2V1,-0.879025312712911
30290,Na1Se2Y1,-1.74730206646291
55806,Na1Se2Zr1,-1.343211627712912
61707,Na1Se3,-0.2201812102129117
104213,Na1Se3Sn1Y1,-1.3017753121171414
92850,Na1Se3Sn2,-0.6677920574256753
102158,Na1Se3Sr1Y1,-1.7844355109752748
66383,Na1Se3Ta1Zn1,-0.6169932726419418
32626,Na1Se3Tc1,-0.102103844170329
39480,Na1Se3Ti1V1,-0.9877566916063181
24258,Na1Se3Ti1Zn1,-0.949909935772986
39608,Na1Se3V1Y1,-1.1980004768086072
65665,Na1Se3V1Zn1,-0.7747996468086077
24296,Na1Se3V1Zr1,-1.04408815514194
66498,Na1Se3V2,-0.7953863184752734
62357,Na1Se3V3,-0.7609184758359494
62356,Na1Se3W3,-0.46048714869309243
30927,Na1Se3Y1Zn1,-1.34352787930861
23940,Na1Se3Zn1Zr1,-1.01421501097527
62372,Na1Se4Sn2,-0.5701565813648644
16589,Na1Se4Tc2,-0.28564624226452
81977,Na1Se4Ti1,-0.891293063064652
16623,Na1Se4Y2,-1.52620322655024
75054,Na1Se4Y3,-1.761840611981456
51499,Na1Se5,0.029621013191392247
74764,Na1Se5Sn4,-0.5996689298256456
71933,Na1Se5Ta3,-0.5810163767612946
71841,Na1Se5Ti3,-1.060311078023382
71922,Na1Se5V3,-0.6300717745390725
71981,Na1Se5W3,-0.07576224009462765
88184,Na1Se5Y3,-1.7580182412057381
71847,Na1Se5Zr3,-1.1047684923168495
94909,Na1Se6Ta3,-0.9376750335851639
61940,Na1Se6Ti3,-1.158695245221044
84370,Na1Se6V3,-0.7255812660851639
74925,Na1Se6Y5,-1.7668668213209706
34293,Na1Se6Zr3,-1.34778048008516
93607,Na1Se8Ti4,-1.1826859527689777
5945,Na1Se8Ti5,-1.19459468569878
89426,Na1Se8Y5,-1.7714973475608318
88617,Na1Se9Y6,-1.7731657450532285
11664,Na1Sn1Tc1Te1,0.130890635990955
23272,Na1Sn1Te1,-0.28740223701206
4723,Na1Sn1Te2,-0.352500431092377
104222,Na1Sn1Te3Y1,-0.9965492654504734
6520,Na1Sn2Te1,-0.0391647094718452
20493,Na1Sr1Te1,-0.889386674728326
4248,Na1Sr1Te2,-1.05612708937958
102176,Na1Sr1Te3Y1,-1.427108259308606
7199,Na1Sr2Te1,-0.556277231046244
11986,Na1Ta1Te1,0.654027058605007
12614,Na1Ta1Te1W1,0.610839221453755
4074,Na1Ta1Te2,-0.0480486443795769
66852,Na1Ta1Te3Zn1,-0.3096339284752734
7058,Na1Ta2Te1,0.953586671453755
71962,Na1Ta3Te5,-0.2402074275020338
23715,Na1Tc1Te1,0.416427460271674
12617,Na1Tc1Te1Ti1,0.0139319517571899
11666,Na1Tc1Te1Zr1,-0.0418998747962442
3987,Na1Tc1Te2,0.0139192018704231
7289,Na1Tc2Te1,0.667930916453756
81843,Na1Te1,-0.7646971195924888
90946,Na1Te19,-0.033723253709246136
12205,Na1Te1Ti1,-0.149112249323747
7469,Na1Te1Ti2,0.215142514560624
11828,Na1Te1V1,0.0474701786050075
11708,Na1Te1V1W1,0.631284093953755
3676,Na1Te1V2,0.604505571453756
20407,Na1Te1W1,0.971616888605007
7103,Na1Te1W2,1.41218215645376
12128,Na1Te1Y1,-0.508603193061659
4845,Na1Te1Y2,-0.293148558546244
20421,Na1Te1Zn1,-0.305072861394993
6385,Na1Te1Zn2,-0.0162671510462447
20532,Na1Te1Zr1,-0.073734074728326
7379,Na1Te1Zr2,0.0896831264537559
37774,Na1Te2,-0.4121203241727696
91482,Na1Te24,0.024253795965937002
56221,Na1Te2Ti1,-0.6858678978261428
23004,Na1Te2V1,-0.551992021879577
4171,Na1Te2W1,0.282324093120423
30128,Na1Te2Y1,-1.36359096312958
4181,Na1Te2Zn1,-0.111457329379578
30074,Na1Te2Zr1,-0.956254584379577
81842,Na1Te3,-0.4153521970879093
91747,Na1Te32,0.08195102977217535
67365,Na1Te3Ti1V1,-0.5716216582729837
65125,Na1Te3V1Zn1,-0.45701354347527356
66857,Na1Te3V2,-0.4439539284752729
18462,Na1Te3Y1Zn1,-1.01743737514194
64958,Na1Te3Zn1Zr1,-0.6985487447252735
92888,Na1Te4Zr2,-0.9503685848835671
51495,Na1Te5,0.07137971708028346
71842,Na1Te5Ti3,-0.7069567576530097
71923,Na1Te5V3,-0.29240635305758883
71984,Na1Te5W3,0.23421506472018827
88242,Na1Te5Y3,-1.3197717547242551
71848,Na1Te5Zr3,-0.7965906197242553
84359,Na1Te6Ti3,-0.7535388142210422
33969,Na1Te6Zr3,-0.916977184085162
93541,Na1Te8Ti4,-0.7579357363587189
89425,Na1Te8Y5,-1.3198411951798785
93561,Na1Te8Zr4,-0.9187388221167908
88830,Na1Te9Y6,-1.3225617369282263
88032,Na2Nb1S1Se2,-1.0821923947027756
87925,Na2Nb1S2Se1,-1.1749479057883352
87614,Na2Nb1S3,-1.2612708156238945
50777,Na2Nb1S4Ta1,-1.3709728584695906
50779,Na2Nb1S4V1,-1.2923515784695905
69309,Na2Nb1S4Zn1,-1.069843418469591
88072,Na2Nb1Se3,-0.9780691182005494
50829,Na2Nb1Se4Ta1,-1.0037494489629122
71693,Na2Nb1Ta1Te4,-0.5989691018795771
3511,Na2Nb1Te1,0.527590398740843
50837,Na2Nb2S1Se3,-1.1223248144645819
50831,Na2Nb2S3Se1,-1.2950974467179206
87945,Na2Ni1S1Se2,-0.6766729005361091
28432,Na2Ni1S2,-0.958736126946002
87921,Na2Ni1S2Se1,-0.7294514078716681
87613,Na2Ni1S3,-0.7807647206238943
55748,Na2Ni1S4Sn1,-0.8133611918259906
69457,Na2Ni1S4Zn1,-0.7153558122195904
61971,Na2Ni1Se2,-0.7837095093406596
87788,Na2Ni1Se3,-0.6283368052838819
3500,Na2Ni1Te1,-0.00930550125915675
94603,Na2Ni3S4,-0.7764711108618579
85440,Na2Os1Rh2S4,-0.6115294725285246
85465,Na2Os1Rh2Se4,-0.40071934741147747
85466,Na2Os1Rh2Te4,-0.2794656188929573
88177,Na2Os1S1Se2,-0.6243395617861088
45784,Na2Os1S2,-0.555273368946002
88202,Na2Os1S2Se1,-0.7029669103716684
87623,Na2Os1S3,-0.7878021422905613
69349,Na2Os1S4Zn1,-0.6913220234695903
84266,Na2Os1S6Sc1,-0.8275514590783445
84264,Na2Os1Sc1Se6,-0.5794109216703298
88179,Na2Os1Se3,-0.5420886386172157
32625,Na2Os1Se6Tc1,0.0238733903296712
3507,Na2Os1Te1,0.826498118740843
78831,Na2Pb1Rh2S4,-0.6055473030840801
80871,Na2Pb1Rh2Se4,-0.3411974213003661
80940,Na2Pb1Rh2Te4,-0.3730984061151798
14657,Na2Pb1S2,-1.001258327946
56170,Na2Pb1S4Sn1,-0.895011703075991
69301,Na2Pb1S4Zn1,-0.8594306234695903
16450,Na2Pb1Se2,-0.864755288340659
55338,Na2Pb1Se3,-0.6727049177838827
3528,Na2Pb1Te1,-0.373356281259157
39194,Na2Pb2S3,-0.9057394126776239
37369,Na2Pb2Se3,-0.7787496052433279
37374,Na2Pb2Te3,-0.6225861888147551
76971,Na2Pd1Rh2S4,-0.6151884869729692
77017,Na2Pd1Rh2Se4,-0.4896078918559215
77146,Na2Pd1Rh2Te4,-0.4461398027818457
87799,Na2Pd1S1Se2,-0.7211903684527758
96232,Na2Pd1S2,-1.0011475489460018
87797,Na2Pd1S2Se1,-0.7657302174550017
87618,Na2Pd1S3,-0.8126476464572274
58531,Na2Pd1S4Sn1,-0.8501617355759907
71692,Na2Pd1S4Ta1,-0.8986123234695906
69408,Na2Pd1S4Zn1,-0.6674924384695906
78484,Na2Pd1Se2,-0.8624363383406589
87798,Na2Pd1Se3,-0.6774837786172156
58244,Na2Pd1Se6Tc1,-0.4238566089203296
3535,Na2Pd1Te1,-0.394136218759156
37746,Na2Pd2S3,-0.588709661963338
37729,Na2Pd2Se3,-0.5039167688147563
37732,Na2Pd2Te3,-0.43153643310046974
28570,Na2Pd3S4,-0.748421171417414
96491,Na2Pd5S6,-0.69423971121411
82506,Na2Pt1Rh2S4,-0.6268661286396361
77083,Na2Pt1Rh2Se4,-0.4450252190781438
77092,Na2Pt1Rh2Te4,-0.41845529444851337
96233,Na2Pt1S2,-1.028899462946002
70846,Na2Pt1S3,-0.9000068372905611
69420,Na2Pt1S4Zn1,-0.7179640872195909
902,Na2Pt1Se2,-0.868172257340659
64512,Na2Pt1Se3,-0.7320500161172158
3538,Na2Pt1Te1,-0.225207683759156
61966,Na2Pt1Te2,-0.7375038466739913
61853,Na2Pt3S4,-0.7284960675285248
83630,Na2Pt3Se4,-0.5615004768559212
96498,Na2Pt5S6,-0.746217121598726
51401,Na2Rb1Se4V1,-0.9602634252129123
3529,Na2Rb1Te1,-0.498070516259157
18455,Na2Rb1Te2,-0.828494831673991
46354,Na2Rb2S1Se1,-1.1622684659527753
46353,Na2Rb2S1Te1,-1.097101634841664
46355,Na2Rb2Se1Te1,-1.0769033891727713
75373,Na2Re1Rh2S4,-0.6971646080840807
75378,Na2Re1Rh2Se4,-0.45954454963370023
87063,Na2Re1Rh2Te4,-0.29689025500406846
87980,Na2Re1S1Se2,-0.7029292472027754
88001,Na2Re1S2Se1,-0.7802162828716686
86333,Na2Re1S3,-0.8496684956238946
16612,Na2Re1S4,-0.769431627536675
69313,Na2Re1S4Zn1,-0.7374293915945902
56471,Na2Re1Se3,-0.5421772211172152
3498,Na2Re1Te1,0.977271249990844
81279,Na2Re3S6,-0.9031503434803121
81670,Na2Re3Se6,-0.6272284835639358
88074,Na2Rh1S1Se2,-0.7704556492861094
64212,Na2Rh1S2,-0.9023337349460021
87792,Na2Rh1S2Se1,-0.8241288741216687
86254,Na2Rh1S3,-0.881572988957228
16619,Na2Rh1S4,-0.461955978250961
69413,Na2Rh1S4Zn1,-0.7279203459695909
32358,Na2Rh1S6Ta1,-0.612884937578344
61968,Na2Rh1Se2,-0.7318085593406594
88081,Na2Rh1Se3,-0.7156455965338827
3534,Na2Rh1Te1,0.000999751240843505
75379,Na2Rh2Ru1S4,-0.6733901786396359
86945,Na2Rh2Ru1Se4,-0.4835321985225889
86979,Na2Rh2Ru1Te4,-0.37420072889295775
82418,Na2Rh2S4Sn1,-0.6782235377342142
75560,Na2Rh2S4Ti1,-0.99471138683811
82332,Na2Rh2S4W1,-0.7685124230840804
77116,Na2Rh2S4Zr1,-1.0044891014174135
82479,Na2Rh2Se4Sn1,-0.5133962498393885
75613,Na2Rh2Se4Ti1,-0.7817527067210617
82677,Na2Rh2Se4W1,-0.5274041635225883
75640,Na2Rh2Se4Zr1,-0.7737949535225886
82577,Na2Rh2Sn1Te4,-0.3929030740986469
75639,Na2Rh2Te4Ti1,-0.587656551535876
75647,Na2Rh2Te4W1,-0.33401912778184656
75646,Na2Rh2Te4Zr1,-0.6042543116707356
83634,Na2Rh3S4,-0.7347744930840803
88467,Na2Ru1S1Se2,-0.7040338434527756
88753,Na2Ru1S2Se1,-0.7697724245383348
87616,Na2Ru1S3,-0.8426160789572273
71669,Na2Ru1S4Ta1,-0.9201625322195905
69405,Na2Ru1S4Zn1,-0.7585154972195909
88460,Na2Ru1Se3,-0.6366686052838825
71696,Na2Ru1Se4Ta1,-0.6379452227129123
3518,Na2Ru1Te1,0.418577003740844
115,Na2S1,-1.24672851857222
94532,Na2S10Zr5,-1.7301903830492278
49717,Na2S1Se1,-0.9556698851791636
87910,Na2S1Se2Ti1,-1.2593594040838194
88376,Na2S1Se2V1,-0.9735124047027757
88683,Na2S1Se2W1,-0.761862633036109
87900,Na2S1Se2Zr1,-1.433670070119442
50783,Na2S1Se3Ta2,-1.057227684464582
69798,Na2S1Se3Zr2,-1.1144312007145807
41241,Na2S1Te2Zr1,-1.1626373245638852
43420,Na2S1Zn1,-0.5792019989291635
88752,Na2S2Sc1Se1,-1.491578398288335
88834,Na2S2Se1Ta1,-1.157280264538335
87781,Na2S2Se1Ti1,-1.3481129805860455
87889,Na2S2Se1V1,-1.0627857491216683
88763,Na2S2Se1W1,-0.8815367124550016
88757,Na2S2Se1Y1,-1.4738281403716684
88738,Na2S2Se1Zn1,-0.9080475657883351
87896,Na2S2Se1Zr1,-1.5294386982883352
56310,Na2S2Sn1,-0.9282537363162419
41186,Na2S2Te1Zr1,-1.3795253571772228
54160,Na2S2Ti1,-1.1042647137032546
58727,Na2S2V1,-1.0412438549460021
5389,Na2S2Zn1,-1.144588322946
78545,Na2S3,-0.8943266817486737
49098,Na2S3Sb2Se1,-0.4750430879679213
86241,Na2S3Sc1,-1.4738093906238945
50780,Na2S3Se1Ta2,-1.250415880467921
69746,Na2S3Se1Zr2,-1.2625763917179205
95445,Na2S3Sn1,-1.0484767609324284
37358,Na2S3Sn2,-0.9042334632065386
87620,Na2S3Ta1,-1.275662837290561
72560,Na2S3Tc1,-0.9002511706238939
28200,Na2S3Te1,-0.853991493262783
87610,Na2S3Ti1,-1.4407586462549382
87611,Na2S3V1,-1.1444347789572273
87759,Na2S3W1,-0.9703775547905616
86235,Na2S3Y1,-1.536645249790561
86307,Na2S3Zn1,-0.943783008957228
35406,Na2S3Zr1,-1.63107417812389
71678,Na2S4Sb1Ta1,-0.952764749094591
71670,Na2S4Sc1Ta1,-1.53562727909459
69263,Na2S4Sn1Ti1,-1.1683594960492734
69453,Na2S4Sn1V1,-0.9703103318259902
31178,Na2S4Sn1Zn1,-1.01765456057599
50778,Na2S4Ta1V1,-1.2784404747195905
71679,Na2S4Ta1Y1,-1.5308695665945908
72251,Na2S4Tc1Zn1,-0.8140366278445903
69308,Na2S4Ti1Zn1,-1.2830855564428738
69330,Na2S4V1Zn1,-1.075495605969591
28938,Na2S4W1,-1.00449556289382
69311,Na2S4W1Zn1,-0.831893343469591
78925,Na2S5,-0.7355950523957253
32359,Na2S6Sc1Ta1,-1.11860083707834
79367,Na2S6Sn2Zn1,-0.9047710304078042
32360,Na2S6Ta1Ti1,-1.07017690795697
32361,Na2S6Ta1V1,-0.907614424578344
32362,Na2S6Ta1Y1,-1.13145206307834
32363,Na2S6Ta1Zr1,-1.15152931057834
93273,Na2S6Ti3,-1.5531847215583843
96458,Na2S6V3,-1.2202459691621306
93320,Na2S6Zr3,-1.715257370525766
96471,Na2S7Sn3,-0.8163527183625335
71710,Na2Sb1Se4Ta1,-0.6966658795879122
3510,Na2Sb1Te1,-0.376898590009157
71694,Na2Sc1Se4Ta1,-1.2050211883379118
32624,Na2Sc1Se6Tc1,-0.55507342117033
3515,Na2Sc1Te1,0.0198447699908435
8094,Na2Se1,-1.14700273723443
94451,Na2Se10Ti5,-1.2071506941549774
96417,Na2Se10Zr5,-1.380812299511959
41200,Na2Se1Te2Zr1,-1.0775008738949925
69727,Na2Se1Te3Zr2,-0.7555690777129112
91224,Na2Se21,-0.008476293987100023
41199,Na2Se2Te1Zr1,-1.2030501083394374
57223,Na2Se2Ti1,-0.8888020700979119
54173,Na2Se2Zn1,-0.9858467443406592
61933,Na2Se3,-0.7029844473406588
64486,Na2Se3Sn1,-0.8380822439257495
37363,Na2Se3Sn2,-0.7531493207722428
72709,Na2Se3Tc1,-0.6613318252838827
9105,Na2Se3Te1,-0.671617857922771
69781,Na2Se3Te1Zr2,-0.9377344143795776
87782,Na2Se3Ti1,-1.1690545217482597
41483,Na2Se3V1,-0.8876206686172156
88680,Na2Se3W1,-0.6735832086172161
87895,Na2Se3Zr1,-1.3397909144505487
69395,Na2Se4Sn1V1,-0.7317376573193126
69327,Na2Se4Sn1Zn1,-0.8124119148193127
71691,Na2Se4Ta1V1,-0.9188651452129122
71695,Na2Se4Ta1Y1,-1.2209292745879123
22472,Na2Se4W1,-0.639754977386186
16631,Na2Se4Y1,-0.681463485243328
77543,Na2Se5,-0.5124186002433275
28598,Na2Se5Sn2,-0.676402513933966
35347,Na2Se6Tc1Ti1,-0.612066544048956
37568,Na2Se6Tc1V1,-0.3518879226703291
32629,Na2Se6Tc1Y1,-0.56681079117033
96441,Na2Se6V3,-0.8599911797002998
93281,Na2Se6Zr3,-1.3742121301548451
3522,Na2Sn1Te1,-0.364709395471957
71490,Na2Sn1Te3,-0.5773353555924151
71365,Na2Sn1Te4Zn1,-0.5716114302359778
37368,Na2Sn2Te3,-0.573970432200813
3513,Na2Sr1Te1,-0.375270623759157
3502,Na2Ta1Te1,0.829794913740843
71709,Na2Ta1Te4V1,-0.5224865343795768
3504,Na2Tc1Te1,0.604874697490843
72708,Na2Tc1Te3,-0.412793321950548
113,Na2Te1,-1.01122733501221
94537,Na2Te10Ti5,-0.7871634061157597
94529,Na2Te10Zr5,-0.9426975444139183
3496,Na2Te1Ti1,0.203602055294278
3514,Na2Te1V1,0.241516613740844
3499,Na2Te1W1,0.999477481240843
3493,Na2Te1Y1,-0.0370905225091565
3495,Na2Te1Zn1,-0.516987791259157
3517,Na2Te1Zr1,0.341718966240844
62881,Na2Te3,-0.6127741933406572
71493,Na2Te3Ti1,-0.8261423850815918
34742,Na2Te3Zr1,-0.963751140283881
69587,Na3Nb1S2Se2,-1.138168350072708
33139,Na3Nb1S4,-1.26703100607605
33243,Na3Nb1Se4,-1.00829197156937
33314,Na3Rb1S2,-1.14394332009694
29731,Na3Rb1Se1,-0.524348626510989
46454,Na3Rb1Se2,-1.0515692054258239
46474,Na3Rb1Te2,-0.9469589982036005
57857,Na3Rh1S4,-0.7759095360760471
88705,Na3Rh7S12,-0.6779302632143285
88715,Na3Rh7Se12,-0.4863499801161343
88714,Na3Rh7Te12,-0.4076758869343138
88721,Na3Ru7S12,-0.531892445941601
88725,Na3Ru7Se12,-0.27981413693431473
88324,Na3Ru7Te12,-0.1539118510252228
2736,Na3S1,-0.787175199142075
88146,Na3S12Sb7,-0.6411961088961469
88554,Na3S12Sc7,-1.9252771479870565
88257,Na3S12Y7,-2.072256346623419
50258,Na3S1Se3Ta1,-1.1021412195710378
95206,Na3S25,-0.3563814926031742
50256,Na3S2Se2Ta1,-1.1722628700727076
69594,Na3S2Se2V1,-1.0652836713227076
28870,Na3S3Sb1,-1.04716136744214
50247,Na3S3Se1Ta1,-1.2414395993243774
79051,Na3S4Sb1,-0.9548490629510464
82807,Na3S4Ta1,-1.340782156388546
39973,Na3S4V1,-1.2004463223260462
79419,Na3Sb1Se3,-0.8892666321507059
589,Na3Sb1Se4,-0.773266290944368
9494,Na3Sb1Te3,-0.687894531079277
88499,Na3Sb7Se12,-0.483662556707043
88505,Na3Sb7Te12,-0.2997355557979498
88548,Na3Sc7Se12,-1.5905953330706788
88564,Na3Sc7Te12,-1.1527156617070404
2916,Na3Se1,-0.736751879388736
88562,Na3Se12Y7,-1.7550846489797705
95163,Na3Se22,-0.17661530370219794
71309,Na3Se2Ta1Te2,-0.8420681536527006
33061,Na3Se4Ta1,-1.03157764281937
28397,Na3Se4V1,-0.937847407819368
93850,Na3Se8Zr4,-1.3650901521703294
2825,Na3Te1,-0.677438246472069
88700,Na3Te12Y7,-1.326549751252495
95122,Na3Te22,-0.12154456983552904
60680,Na4Nb1S4,-1.2048652121622245
60531,Na4Nb1Se4,-0.9839062970451766
95607,Na4Nb2Rb8Se16Ta1V1,-1.100338894168956
88045,Na4Nb2S1Se5,-1.0317673818683293
87951,Na4Nb2S3Se3,-1.1312047529538887
87943,Na4Nb2S5Se1,-1.216817951122782
96635,Na4Nb2Se11,-0.7535166128474461
54841,Na4Ni1S4,-0.8499334332733355
54834,Na4Ni1Se4,-0.7054887053785097
87948,Na4Ni2S1Se5,-0.6521675002016624
87885,Na4Ni2S3Se3,-0.7061187329538884
87932,Na4Ni2S5Se1,-0.7540320661227812
54842,Na4Os1S4,-0.837444840495558
60532,Na4Os1Se4,-0.6331909487118431
87986,Na4Os2S1Se5,-0.5813531847849956
88204,Na4Os2S3Se3,-0.6630093358705551
87996,Na4Os2S5Se1,-0.7447536869561144
60538,Na4Pb1S4,-1.0084395932733357
60533,Na4Pb1Se4,-0.871726808156288
60439,Na4Pb1Te3,-0.7376953135508226
54843,Na4Pd1S4,-0.7970842099400023
54835,Na4Pd1Se4,-0.68305000537851
87796,Na4Pd2S1Se5,-0.6992553881183294
87870,Na4Pd2S3Se3,-0.7452066387872218
87968,Na4Pd2S5Se1,-0.7883060069561149
60681,Na4Pt1S4,-0.8259643138288916
60534,Na4Pt1Se4,-0.6911838337118437
54844,Na4Re1S4,-0.8812082127177795
60535,Na4Re1Se4,-0.6612249103785098
87984,Na4Re2S1Se5,-0.5872435381183289
88000,Na4Re2S3Se3,-0.7410561017038884
87976,Na4Re2S5Se1,-0.8201880798727809
60539,Na4Rh1S4,-0.8690079221622248
54836,Na4Rh1Se4,-0.7192932553785099
88078,Na4Rh2S1Se5,-0.743957651034996
87979,Na4Rh2S3Se3,-0.7973292721205549
87977,Na4Rh2S5Se1,-0.8520897198727818
54845,Na4Ru1S4,-0.9037529404955578
60536,Na4Ru1Se4,-0.7201343353785098
88459,Na4Ru2S1Se5,-0.6704605602016626
87883,Na4Ru2S3Se3,-0.7369175504538882
88358,Na4Ru2S5Se1,-0.8062036194561149
46492,Na4S1Se1,-1.1924097295699918
49720,Na4S1Se3,-0.9202943859274937
87912,Na4S1Se5Ti2,-1.2144210208327066
88314,Na4S1Se5V2,-0.9339672914516625
88685,Na4S1Se5W2,-0.709633970201662
88335,Na4S1Se5Zr2,-1.3864662585349954
46491,Na4S1Te1,-1.10005525845888
87879,Na4S3Sc2Se3,-1.405269013787222
49716,Na4S3Se1,-0.990780438180833
87887,Na4S3Se3Ta2,-1.086754557953889
87463,Na4S3Se3Ti2,-1.3025299319182662
87893,Na4S3Se3V2,-1.0218982454538892
88677,Na4S3Se3W2,-0.8150574292038885
87894,Na4S3Se3Y2,-1.4594759287872219
87868,Na4S3Se3Zn2,-0.9062311529538887
87902,Na4S3Se3Zr2,-1.480888544620555
7636,Na4S4Sn1,-1.15738411459014
61002,Na4S4Ta1,-1.195670905495557
61000,Na4S4Te1,-0.8885369119770389
60679,Na4S4Ti1,-1.4084063925829209
54846,Na4S4V1,-1.209351815495558
60540,Na4S4W1,-0.9883611632733351
61003,Na4S4Zr1,-1.4608451999400023
87906,Na4S5Se1Ti2,-1.3934715421704915
88293,Na4S5Se1V2,-1.1040337407061138
88673,Na4S5Se1W2,-0.9132623473727813
88319,Na4S5Se1Zr2,-1.578951540289448
9650,Na4S8Sn3,-0.943497802737804
46490,Na4Se1Te1,-1.0573009577899868
7669,Na4Se4Sn1,-0.98813796169531
60997,Na4Se4Ta1,-0.9594753414896218
60995,Na4Se4Te1,-0.7595057863044359
54837,Na4Se4Ti1,-1.1844187796880954
54838,Na4Se4V1,-0.9877556514896213
54839,Na4Se4W1,-0.7569642381562881
60998,Na4Se4Zr1,-1.237296135934066
40036,Na4Sn1Te3,-0.7524470581572231
9834,Na4Sn1Te4,-0.761539045399013
61602,Na5Ni1S4,-0.9605952020311669
62157,Na5Os1S6,-0.758740494028198
62158,Na5Os1Se6,-0.6227277486881864
62159,Na5Os1Te6,-0.44236736868818544
61597,Na5Rh1S4,-0.9161501045311666
61603,Na5Ru1S4,-0.8973108170311669
58018,Na5S4Sc1,-1.4757763405311664
61598,Na5S4Ti1,-1.2987323519097935
61599,Na5S4V1,-1.181689013031167
61604,Na5S4Y1,-1.4812113415311665
54940,Na5S4Zr1,-1.2839235060311665
14191,Na5S8Sn2,-0.9398921730045
93519,Na5Se6V2,-0.9868401064814029
8739,Na6S4Zn1,-1.21504810601485
9642,Na6S7Sn2,-1.10433986446039
96585,Na6S7Ti2,-1.429566064718395
79360,Na6Se4Zn1,-1.0858567172827172
9676,Na6Se7Sn2,-0.924218386254153
87944,Na8Nb4S11Se1,-1.238027164206671
88054,Na8Nb4S1Se11,-1.0069993321177726
87926,Na8Nb4S3Se9,-1.0599246587022193
